Type,Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,86,1990070,4.32,4.469884725
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,92,2010662,4.58,4.783749759
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,97,2036802,4.76,4.854190017
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,90,2059207,4.37,4.68973695
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,81,2077744,3.9,4.096936106
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,88,2083590,4.22,4.389352741
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,96,2085161,4.6,4.812304958
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,90,2083207,4.32,4.471972203
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,109,2082264,5.23,5.730493297
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,129,2085432,6.19,6.57067659
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,119,2088070,5.7,6.100393903
Homicide,Both Sexes,All Races,New Mexico,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,1787,37673787,4.74,.
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,548,18882726,2.9,2.866983442
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,614,18998429,3.23,3.195935479
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,592,19082838,3.1,3.08452954
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,563,19137800,2.94,2.922696691
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,598,19175939,3.12,3.099177276
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,525,19171567,2.74,2.721163644
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,524,19132610,2.74,2.718469407
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,576,19104631,3.01,2.987965466
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,532,19132335,2.78,2.77659228
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,516,19212436,2.69,2.68227843
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,522,19307066,2.7,2.670509477
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,535,19378110,2.76,2.732427375
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,480,19526372,2.46,2.443744509
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,455,19625409,2.32,2.302412464
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,393,19712514,1.99,1.969002785
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,385,19773580,1.95,1.925399811
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,418,19819347,2.11,2.121304833
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,403,19836286,2.03,2.063359744
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,327,19849399,1.65,1.658139815
Homicide,Both Sexes,All Races,New York,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,9506,367859394,2.58,.
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,460,7949362,5.79,5.572812494
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,461,8078824,5.71,5.505634964
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,424,8210122,5.16,4.998999555
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,475,8326201,5.7,5.557270633
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,398,8422501,4.73,4.641533834
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,414,8553152,4.84,4.787694087
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,456,8705407,5.24,5.215069085
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,445,8917270,4.99,4.999048688
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,463,9118037,5.08,5.132538563
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,470,9309449,5.05,5.076565629
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,408,9449566,4.32,4.37215988
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,378,9535721,3.96,3.974618858
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,382,9662940,3.95,4.003672087
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,429,9755299,4.4,4.405223979
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,419,9849812,4.25,4.342660815
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,401,9941160,4.03,4.102284372
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,455,10041769,4.53,4.704512219
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,582,10156689,5.73,5.896769821
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,539,10273419,5.25,5.416878026
Homicide,Both Sexes,All Races,North Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,8459,174256700,4.85,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,P,644259,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,P,641183,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,P,639062,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,P,638168,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,14,638817,2.19,2.14840101
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,P,644705,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,P,646089,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,P,649422,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,P,652822,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,P,657569,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,P,664968,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,P,672585,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,P,684830,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,P,701380,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,P,722908,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,P,738658,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,11,754859,1.46,1.693180157
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,10,755548,1.32,1.28948881
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,P,755393,.,.
Homicide,Both Sexes,All Races,North Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,124,12903225,0.96,.
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,268,11335457,2.36,2.381729207
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,260,11363719,2.29,2.306292421
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,324,11387404,2.85,2.884221597
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,363,11407889,3.18,3.232259938
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,335,11434788,2.93,2.977208633
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,349,11452251,3.05,3.115250649
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,419,11463320,3.66,3.759790913
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,458,11481213,3.99,4.144292843
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,423,11500468,3.68,3.826097696
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,410,11515391,3.56,3.753526718
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,376,11528896,3.26,3.401907343
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,406,11536730,3.52,3.706637862
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,473,11543332,4.1,4.272557583
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,453,11546969,3.92,4.161805589
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,460,11567845,3.98,4.204820257
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,439,11593741,3.79,3.994696092
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,502,11606027,4.33,4.541283955
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,572,11622554,4.92,5.205678509
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,642,11658609,5.51,5.88462436
Homicide,Both Sexes,All Races,Ohio,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,7932,218546603,3.63,.
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,159,3437148,4.63,4.547256182
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,125,3453861,3.62,3.648140507
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,141,3467100,4.07,4.069681156
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,119,3489080,3.41,3.361542617
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,148,3504892,4.22,4.19044801
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,133,3525233,3.77,3.80522718
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,146,3548597,4.11,4.164169602
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,157,3594090,4.37,4.393669303
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,156,3634349,4.29,4.289571517
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,152,3668976,4.14,4.339409569
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,151,3717572,4.06,4.153515597
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,134,3751598,3.57,3.594180695
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,168,3785232,4.44,4.488068709
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,191,3815298,5.01,5.148032158
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,179,3849840,4.65,4.857640051
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,157,3875008,4.05,4.135507663
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,222,3904353,5.69,5.901729805
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,238,3921207,6.07,6.399527975
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,229,3930864,5.83,6.179130902
Homicide,Both Sexes,All Races,Oklahoma,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,3105,69874298,4.44,.
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,65,3393941,1.92,1.904347
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,68,3430828,1.98,1.969579158
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,59,3467937,1.7,1.687638483
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,71,3513424,2.02,2.057859389
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,58,3547376,1.64,1.608326636
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,74,3569463,2.07,2.10141774
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,70,3613202,1.94,1.935452568
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,75,3670883,2.04,2.082588863
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,50,3722417,1.34,1.322687568
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,55,3768748,1.46,1.453760862
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,62,3808600,1.63,1.527176474
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,73,3831072,1.91,1.895978483
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,68,3865845,1.76,1.772166424
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,65,3893920,1.67,1.655509157
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,61,3919664,1.56,1.571854759
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,69,3960673,1.74,1.746443167
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,105,4016537,2.61,2.633594287
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,89,4085989,2.18,2.21894217
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,84,4142776,2.03,2.134231202
Homicide,Both Sexes,All Races,Oregon,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,1321,71223295,1.85,.
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,435,12263805,3.55,3.72327039
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,451,12285041,3.67,3.845494482
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,452,12298970,3.68,3.854265312
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,465,12331031,3.77,3.976322145
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,475,12374658,3.84,4.041286728
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,512,12410722,4.13,4.325922905
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,542,12449990,4.35,4.574770241
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,604,12510809,4.83,5.049745681
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,570,12563937,4.54,4.768118646
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,537,12612285,4.26,4.508690518
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,498,12666858,3.93,4.155433976
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,508,12702857,4,4.194397028
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,524,12742811,4.11,4.306675767
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,565,12768034,4.43,4.665373236
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,503,12778450,3.94,4.21733083
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,477,12790341,3.73,4.00961603
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,532,12791124,4.16,4.425528226
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,553,12787085,4.32,4.604129809
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,623,12805537,4.87,5.188257377
Homicide,Both Sexes,All Races,Pennsylvania,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,9826,238934345,4.11,.
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,21,1040402,2.02,2.019800109
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,27,1050725,2.57,2.571822608
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,20,1057142,1.89,1.922653208
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,25,1065995,2.35,2.362040705
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,21,1071342,1.96,1.902008725
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,19,1074579,1.77,1.699957126
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,19,1067916,1.78,1.837411182
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,19,1063096,1.79,1.73127075
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,13,1057315,1.23,1.230319275
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,20,1055003,1.9,1.895801499
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,14,1053646,1.33,1.306669172
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,17,1052945,1.61,1.602801712
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,12,1052154,1.14,1.13009655
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,16,1052761,1.52,1.586480569
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,19,1052784,1.8,1.769879108
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,13,1054782,1.23,1.180876316
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,10,1055916,0.95,0.986849202
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,14,1057566,1.32,1.1956831
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,10,1059639,0.94,0.976701017
Homicide,Both Sexes,All Races,Rhode Island,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,329,20095708,1.64,.
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,229,3974684,5.76,5.633348329
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,177,4023396,4.4,4.327674913
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,232,4064995,5.71,5.634415602
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,227,4107795,5.53,5.474067638
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,239,4150297,5.76,5.710020589
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,226,4210921,5.37,5.380636182
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,239,4270150,5.6,5.623061727
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,279,4357847,6.4,6.369398575
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,260,4444110,5.85,5.805131604
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,253,4528996,5.59,5.614459997
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,237,4589872,5.16,5.288440852
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,235,4625381,5.08,5.206576426
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,260,4672744,5.56,5.651327603
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,279,4719009,5.91,6.035171074
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,254,4765862,5.33,5.544036248
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,272,4824758,5.64,5.68933874
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,366,4892423,7.48,7.669395949
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,339,4959822,6.83,7.16648132
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,342,5024369,6.81,7.191187308
Homicide,Both Sexes,All Races,South Carolina,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,4945,85207431,5.8,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,10,750417,1.33,1.447259684
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,P,755657,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,P,757972,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,P,760020,.,.
